4,asl2english,fork,Fork,confident,"Tue Dec 05 2017 12:03:46 GMT-0500 (Eastern Standard Time)","Tue Dec 05 2017 12:08:54 GMT-0500 (Eastern Standard Time)",,,
4,asl2english,fork,Fork,confident,"Tue Dec 05 2017 12:14:00 GMT-0500 (Eastern Standard Time)","Tue Dec 05 2017 12:14:07 GMT-0500 (Eastern Standard Time)",,,
4,asl2english,coat,"Not found",unsure,"Tue Dec 05 2017 12:14:19 GMT-0500 (Eastern Standard Time)","Tue Dec 05 2017 12:15:43 GMT-0500 (Eastern Standard Time)",,,
4,asl2english,grow,"Not found",confident,"Tue Dec 05 2017 12:16:06 GMT-0500 (Eastern Standard Time)","Tue Dec 05 2017 12:18:41 GMT-0500 (Eastern Standard Time)",,,
4,asl2english,argue,"Not found",confident,"Tue Dec 05 2017 12:18:56 GMT-0500 (Eastern Standard Time)","Tue Dec 05 2017 12:20:33 GMT-0500 (Eastern Standard Time)",,,
4,asl2english,sheep,Sheep,confident,"Tue Dec 05 2017 12:20:47 GMT-0500 (Eastern Standard Time)","Tue Dec 05 2017 12:21:35 GMT-0500 (Eastern Standard Time)",,,
4,asl2english,,,,,,"somewhat easy","somewhat difficult","I like the questions it asks, it helps to be able to give as many clues as possible to be able to find the answer.","I found it hard to find the signs for backpack, and another one I did not know. They were two handed signs that moved, and most of the answers I got only used one hand, even though I selected two hands moving. So if it would just show two handed movements. Other than that this program is set up really well and I think it would be very useful and helpful. "
4,handspeak,emphasize,"Not found",confident,"Tue Dec 05 2017 12:23:36 GMT-0500 (Eastern Standard Time)","Tue Dec 05 2017 12:24:32 GMT-0500 (Eastern Standard Time)",,,
4,handspeak,for,"What for","somewhat confident","Tue Dec 05 2017 12:24:45 GMT-0500 (Eastern Standard Time)","Tue Dec 05 2017 12:25:19 GMT-0500 (Eastern Standard Time)",,,
4,handspeak,urge,"Not found",confident,"Tue Dec 05 2017 12:25:32 GMT-0500 (Eastern Standard Time)","Tue Dec 05 2017 12:26:16 GMT-0500 (Eastern Standard Time)",,,
4,handspeak,addicted,Addictive,confident,"Tue Dec 05 2017 12:26:28 GMT-0500 (Eastern Standard Time)","Tue Dec 05 2017 12:27:19 GMT-0500 (Eastern Standard Time)",,,
4,handspeak,hurry,"Not found",confident,"Tue Dec 05 2017 12:27:32 GMT-0500 (Eastern Standard Time)","Tue Dec 05 2017 12:29:37 GMT-0500 (Eastern Standard Time)",,,
4,handspeak,,,,,,"somewhat difficult",difficult,"I liked the questions it asked, also helpful to be able to tell the search what youre looking for.","A little hard to understand the questions, and sometimes did not even give me any answers which was a little frustrating. Other than that it was helpful."
